Output,Features Combination,Accuracy,f1score,presicion,recall
nan,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area,0.7990392666696047,0.11214953271028037,0.6101694915254238,0.06174957118353345
nan,XLogP3_Monoisotopic_Mass_Exact_Mass,0.7977612269181614,0.07517130189439743,0.6258389261744967,0.039987135506003434
nan,XLogP3_Monoisotopic_Mass_Molecular_Weight,0.7977612269181614,0.07517130189439743,0.6258389261744967,0.039987135506003434
nan,XLogP3_Monoisotopic_Mass_Hydrogen_Bond_Acceptor_Count,0.7976290159093914,0.11197060529878167,0.5710059171597633,0.062071183533447684
nan,XLogP3_Topological_Polar_Surface_Area_Exact_Mass,0.7990392666696047,0.11214953271028037,0.6101694915254238,0.06174957118353345
nan,XLogP3_Topological_Polar_Surface_Area_Molecular_Weight,0.7990392666696047,0.11214953271028037,0.6101694915254238,0.06174957118353345
nan,XLogP3_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.798995196333348,0.11745356037151702,0.6021825396825397,0.0650728987993139
nan,XLogP3_Exact_Mass_Molecular_Weight,0.7977612269181614,0.07517130189439743,0.6258389261744967,0.039987135506003434
nan,XLogP3_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7976290159093914,0.11197060529878167,0.5710059171597633,0.062071183533447684
nan,XLogP3_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7976290159093914,0.11197060529878167,0.5710059171597633,0.062071183533447684
nan,Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.7954916046009431,0.05111951743175545,0.5518763796909493,0.026801029159519724
nan,Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.7954916046009431,0.05111951743175545,0.5518763796909493,0.026801029159519724
nan,Monoisotopic_Mass_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Monoisotopic_Mass_Exact_Mass_Molecular_Weight,0.7951610770790181,0.03887510339123242,0.5465116279069767,0.020154373927958835
nan,Monoisotopic_Mass_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958441672909964,0.06139195623543714,0.5580110497237569,0.032482847341337905
nan,Monoisotopic_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958221321228681,0.06138573743922204,0.5569852941176471,0.032482847341337905
nan,Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.7954916046009431,0.05111951743175545,0.5518763796909493,0.026801029159519724
nan,Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958221321228681,0.06138573743922204,0.5569852941176471,0.032482847341337905
nan,Complexity_XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area,0.7993697941915296,0.11679115336114075,0.6136595310907238,0.0645368782161235
nan,Complexity_XLogP3_Monoisotopic_Mass_Exact_Mass,0.797739191750033,0.08072108162243365,0.6133942161339422,0.043203259005145794
nan,Complexity_XLogP3_Monoisotopic_Mass_Molecular_Weight,0.797739191750033,0.08072108162243365,0.6133942161339422,0.043203259005145794
nan,Complexity_XLogP3_Monoisotopic_Mass_Hydrogen_Bond_Acceptor_Count,0.7978052972544181,0.11222910216718267,0.5753968253968254,0.062178387650085765
nan,Complexity_XLogP3_Topological_Polar_Surface_Area_Exact_Mass,0.7993697941915296,0.11679115336114075,0.6136595310907238,0.0645368782161235
nan,Complexity_XLogP3_Topological_Polar_Surface_Area_Molecular_Weight,0.7993477590234014,0.11660845944897168,0.613265306122449,0.06442967409948543
nan,Complexity_XLogP3_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.7988409501564497,0.11958723116983315,0.595581171950048,0.06646655231560893
nan,Complexity_XLogP3_Exact_Mass_Molecular_Weight,0.797739191750033,0.08072108162243365,0.6133942161339422,0.043203259005145794
nan,Complexity_XLogP3_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7978052972544181,0.11222910216718267,0.5753968253968254,0.062178387650085765
nan,Complexity_XLogP3_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7976510510775198,0.11232479458675688,0.5712881022615536,0.062285591766723845
nan,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Monoisotopic_Mass_Topological_Polar_Surface_Area_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Complexity_Monoisotopic_Mass_Exact_Mass_Molecular_Weight,0.7951170067427614,0.041047854785478545,0.5407608695652174,0.021333619210977702
nan,Complexity_Monoisotopic_Mass_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958441672909964,0.06215203968012957,0.5571687840290381,0.03291166380789022
nan,Complexity_Monoisotopic_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.062348178137651825,0.5579710144927537,0.0330188679245283
nan,Complexity_Topological_Polar_Surface_Area_Exact_Mass_Molecular_Weight,0.7954916046009431,0.050731308172240974,0.5523385300668151,0.026586620926243566
nan,Complexity_Topological_Polar_Surface_Area_Exact_Mass_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Complexity_Topological_Polar_Surface_Area_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.061778407940044563,0.5586080586080586,0.032697255574614066
nan,Complexity_Exact_Mass_Molecular_Weight_Hydrogen_Bond_Acceptor_Count,0.7958662024591248,0.062348178137651825,0.5579710144927537,0.0330188679245283
nan,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Exact_Mass,0.7990392666696047,0.11232236714035429,0.6099365750528541,0.06185677530017153
nan,XLogP3_Monoisotopic_Mass_Topological_Polar_Surface_Area_Molecular_Weight,0.7990392666696047,0.11232236714035429,0.6099365750528541,0.06185677530017153
