k,n,output,accuracy,f1score
1,34,nan,0.8375012394645514,0.5049540840985983
2,34,Acute Toxic,0.9592852609868316,0.606025714834005
2,34,Compressed Gas,0.9991075678248453,0.5263157894736842
2,34,Corrosive,0.9611097889893702,0.8428811793926768
2,34,Environmental Hazard,0.944946850706013,0.3988739714161975
2,34,Explosive,0.9991273996509599,0.08333333333333333
2,34,Flammable,0.9740401396160558,0.626746506986028
2,34,Health Hazard,0.9569252736792003,0.5476884631403582
2,34,Irritant,0.7681064572425829,0.8416419507306437
2,34,Oxidizer,0.9985919403458671,0.23655913978494625
2,34,nan,0.8347215611613518,0.4941119339565376
3,34,Acute Toxic,0.9582738378549897,0.6019674612183126
3,34,Compressed Gas,0.9988497540853561,0.5
3,34,Corrosive,0.960415675075361,0.8363397835355855
3,34,Environmental Hazard,0.9442130731397748,0.3951838314341002
3,34,Explosive,0.998988576868158,0.07272727272727272
3,34,Flammable,0.9730088846580993,0.624551724137931
3,34,Health Hazard,0.955755195938442,0.551016301066613
3,34,Irritant,0.766083610978899,0.8391890602205953
3,34,Oxidizer,0.998770426780898,0.3541666666666667
3,34,nan,0.8349000475963827,0.5036074175660367
1,35,Acute Toxic,0.9579573624194349,0.593558282208589
1,35,Compressed Gas,0.999008428358949,0.5689655172413793
1,35,Corrosive,0.9606742687159148,0.8435256056182435
1,35,Environmental Hazard,0.943282102131879,0.38362068965517243
1,35,Explosive,0.9991869112543381,0.046511627906976744
1,35,Flammable,0.9728904313336638,0.6259917920656635
1,35,Health Hazard,0.9563311849281111,0.5465403624382208
1,35,Irritant,0.7682498760535449,0.8417688953881983
1,35,Oxidizer,0.9984531482399603,0.2641509433962264
1,35,nan,0.8348834903321765,0.49101357134123974
2,35,Acute Toxic,0.9597413929874663,0.6007081038552321
2,35,Compressed Gas,0.9989290813898144,0.38636363636363635
2,35,Corrosive,0.9613874345549738,0.840762247485074
2,35,Environmental Hazard,0.9433999682690782,0.3917306052855925
2,35,Explosive,0.998988576868158,0.10526315789473684
2,35,Flammable,0.9738021577026813,0.6343758649321893
2,35,Health Hazard,0.9574210693320641,0.5516809354771351
2,35,Irritant,0.7694351895922577,0.8426154054419926
2,35,Oxidizer,0.9988100904331271,0.4
2,35,nan,0.835851975249881,0.5040445802624484
3,35,Acute Toxic,0.9593050928129462,0.6157303370786517
3,35,Compressed Gas,0.9991075678248453,0.4827586206896552
3,35,Corrosive,0.960415675075361,0.8380395975332684
3,35,Environmental Hazard,0.9431223227034745,0.3856041131105398
3,35,Explosive,0.999206726955418,0.047619047619047616
3,35,Flammable,0.9748730763128669,0.6345543697721373
3,35,Health Hazard,0.9561121688085039,0.5495623855078363
3,35,Irritant,0.7648937014120261,0.8391168048638159
3,35,Oxidizer,0.998770426780898,0.27906976744186046
3,35,nan,0.8341464382040298,0.49635651912074674
1,36,Acute Toxic,0.9587704511650966,0.5982608695652174
1,36,Compressed Gas,0.9990282597917699,0.4842105263157895
1,36,Corrosive,0.9609717402082301,0.8414437640992588
1,36,Environmental Hazard,0.9442538423401091,0.4
1,36,Explosive,0.999087754090233,0.0
1,36,Flammable,0.9735250371839366,0.626155138616634
1,36,Health Hazard,0.9563708477937531,0.5471387402223137
1,36,Irritant,0.7673177987109568,0.8409666969380701
1,36,Oxidizer,0.998988596926128,0.32
1,36,nan,0.8355379276152702,0.4994265708939458
2,36,Acute Toxic,0.9594637474218626,0.6058619359814886
2,36,Compressed Gas,0.9992265587815327,0.6060606060606061
2,36,Corrosive,0.9614469300333175,0.8442307692307692
2,36,Environmental Hazard,0.9450658416627004,0.3962510897994769
2,36,Explosive,0.9992860542598763,0.1
2,36,Flammable,0.9733063620498176,0.6240223463687151
2,36,Health Hazard,0.9568657782008567,0.541622760800843
2,36,Irritant,0.7681659527209266,0.8412029993479678
2,36,Oxidizer,0.9983142947802633,0.2857142857142857
2,36,nan,0.8349000475963827,0.4974950202209211
3,36,Acute Toxic,0.9575400602887514,0.5905526869382292
3,36,Compressed Gas,0.9990282405203871,0.5242718446601942
3,36,Corrosive,0.9605743296842774,0.8391845979614949
3,36,Environmental Hazard,0.9418332540060289,0.3883211678832117
3,36,Explosive,0.9989489132159289,0.07017543859649122
3,36,Flammable,0.9735443439631921,0.6252808988764045
3,36,Health Hazard,0.9549420910677455,0.5452361889511609
3,36,Irritant,0.768542757417103,0.8416654230711834
3,36,Oxidizer,0.9987505949547835,0.3076923076923077
3,36,nan,0.8349992067269554,0.49921752738654146
1,37,Acute Toxic,0.9591869112543381,0.5972602739726027
1,37,Compressed Gas,0.9990480912245909,0.4666666666666667
1,37,Corrosive,0.9620624690133862,0.844812200859901
1,37,Environmental Hazard,0.9433415964303421,0.39966379491489806
1,37,Explosive,0.9991670798215171,0.08695652173913043
1,37,Flammable,0.9737431829449678,0.6276715410573678
1,37,Health Hazard,0.9558948934060486,0.5490673154906731
1,37,Irritant,0.7659097669806644,0.8400281888653982
1,37,Oxidizer,0.9986712940009915,0.22988505747126436
1,37,nan,0.8335349529003471,0.4965815041381792
2,37,Acute Toxic,0.9603958432492464,0.60541394981229
2,37,Compressed Gas,0.9992265587815327,0.6060606060606061
2,37,Corrosive,0.9612684435982866,0.8440469536053661
2,37,Environmental Hazard,0.9454823100111058,0.3959569325422984
2,37,Explosive,0.9993058860859908,0.18604651162790697
2,37,Flammable,0.974297953355545,0.6363636363636364
2,37,Health Hazard,0.9565484689830239,0.5372756071805702
2,37,Irritant,0.7705259400285578,0.8432559840695737
2,37,Oxidizer,0.9987109313025544,0.3564356435643564
2,37,nan,0.8343645882912899,0.4983181162902451
3,37,Acute Toxic,0.958392828811677,0.6120562130177515
3,37,Compressed Gas,0.9989687450420435,0.5
3,37,Corrosive,0.96045533872759,0.8397363767882977
3,37,Environmental Hazard,0.9417539267015707,0.3846637335009428
3,37,Explosive,0.9989489132159289,0.0
3,37,Flammable,0.9735443439631921,0.6292384658143413
3,37,Health Hazard,0.9571434237664604,0.5610400162502539
3,37,Irritant,0.7682651118514993,0.8414109471912705
3,37,Oxidizer,0.9985919403458671,0.2828282828282828
3,37,nan,0.8377161669046486,0.5012494666910465
1,38,Acute Toxic,0.9598413485374319,0.613328241359557
1,38,Compressed Gas,0.9991670798215171,0.5434782608695652
1,38,Corrosive,0.9615666831928606,0.8427968851395198
1,38,Environmental Hazard,0.9437977193852256,0.3833768494342907
1,38,Explosive,0.9992464055528012,0.09523809523809523
1,38,Flammable,0.9738621715418939,0.6314317673378076
1,38,Health Hazard,0.9577193852255825,0.5565723793677204
1,38,Irritant,0.7658899355478433,0.8395950811875806
1,38,Oxidizer,0.9986117997025286,0.33962264150943394
1,38,nan,0.8337332672285572,0.49886431560071726
2,38,Acute Toxic,0.9587894653339679,0.598531684698609
2,38,Compressed Gas,0.999385213390449,0.651685393258427
2,38,Corrosive,0.9606139933365064,0.8410691421254801
2,38,Environmental Hazard,0.9433008091385054,0.39949590422180214
2,38,Explosive,0.9991075678248453,0.11764705882352941
2,38,Flammable,0.9726320799619229,0.6223316912972086
2,38,Health Hazard,0.9567269554180549,0.5586569579288025
2,38,Irritant,0.7689195621132794,0.8420239160497844
2,38,Oxidizer,0.998770426780898,0.29545454545454547
2,38,nan,0.8371212121212122,0.5035962526443034
3,38,Acute Toxic,0.9583333333333334,0.5941665056982809
3,38,Compressed Gas,0.9988695859114707,0.5043478260869565
3,38,Corrosive,0.9601578613358718,0.8371037055055542
3,38,Environmental Hazard,0.9436776138346818,0.39548744146445297
3,38,Explosive,0.9990480723465016,0.07692307692307693
3,38,Flammable,0.9733261938759321,0.6175717941427353
3,38,Health Hazard,0.955755195938442,0.5416067392644339
3,38,Irritant,0.7668768840234809,0.8404479131319986
3,38,Oxidizer,0.9985324448675233,0.1956521739130435
3,38,nan,0.834007615421228,0.4950530888030888
1,39,Acute Toxic,0.9589489340604859,0.5979020979020979
1,39,Compressed Gas,0.9989687654933069,0.5272727272727272
1,39,Corrosive,0.9605156172533466,0.8369769917301236
1,39,Environmental Hazard,0.9443728309370352,0.3971631205673759
1,39,Explosive,0.999107585523054,0.11764705882352941
1,39,Flammable,0.9744372830937035,0.6355668645744982
1,39,Health Hazard,0.9573624194348042,0.5535714285714286
1,39,Irritant,0.7685076846802181,0.8417585099028021
1,39,Oxidizer,0.9986712940009915,0.32323232323232326
1,39,nan,0.8330391670798215,0.4949307097006419
2,39,Acute Toxic,0.9588092971600825,0.6081871345029239
2,39,Compressed Gas,0.9989489132159289,0.43010752688172044
2,39,Corrosive,0.959186101856259,0.8363028953229399
2,39,Environmental Hazard,0.9434792955735364,0.3933588761174968
2,39,Explosive,0.9991868951293035,0.046511627906976744
2,39,Flammable,0.9732666983975885,0.6290588882773803
2,39,Health Hazard,0.9554973821989529,0.541853817884851
2,39,Irritant,0.7666785657623354,0.8405113397589709
2,39,Oxidizer,0.9986316039980961,0.2736842105263158
2,39,nan,0.8365659209900047,0.4984480555048384
3,39,Acute Toxic,0.959662065683008,0.604587869362364
3,39,Compressed Gas,0.999206726955418,0.5454545454545454
3,39,Corrosive,0.9613477709027447,0.842809904024518
3,39,Environmental Hazard,0.9436181183563382,0.3895211509555508
3,39,Explosive,0.9991472314770744,0.0851063829787234
3,39,Flammable,0.9740004759638268,0.6330814441645676
3,39,Health Hazard,0.9566674599397113,0.5458324672625234
3,39,Irritant,0.766519911153419,0.8401862435011607
3,39,Oxidizer,0.9987307631286689,0.30434782608695654
3,39,nan,0.8360899571632556,0.5016581248115767
1,40,Acute Toxic,0.9595240456122955,0.6165696036069885
1,40,Compressed Gas,0.9991472483886961,0.5742574257425742
1,40,Corrosive,0.9598611799702529,0.8371157250925478
1,40,Environmental Hazard,0.9432226078334159,0.3891615105611265
1,40,Explosive,0.9992265741199802,0.04878048780487805
1,40,Flammable,0.973921665840357,0.6149341142020498
1,40,Health Hazard,0.9560138820029748,0.5480847595762022
1,40,Irritant,0.7687853247397124,0.841922581519897
1,40,Oxidizer,0.9986316311353496,0.30303030303030304
1,40,nan,0.8354387704511651,0.49396267837541163
2,40,Acute Toxic,0.9594637474218626,0.6009371339320578
2,40,Compressed Gas,0.9989687450420435,0.49019607843137253
2,40,Corrosive,0.962874821513565,0.8499519076627124
2,40,Environmental Hazard,0.944728700618753,0.39161755075311067
2,40,Explosive,0.9991075678248453,0.08163265306122448
2,40,Flammable,0.9731477074409012,0.6324647122692725
2,40,Health Hazard,0.9581350150721879,0.5532275132275132
2,40,Irritant,0.7655283198476915,0.8395597834199563
2,40,Oxidizer,0.9986514358242107,0.24444444444444444
2,40,nan,0.8347612248135808,0.49813275508974825
3,40,Acute Toxic,0.9586308107250515,0.5938473520249221
3,40,Compressed Gas,0.9992463906076472,0.6274509803921569
3,40,Corrosive,0.9585713152467079,0.8305620893827561
3,40,Environmental Hazard,0.9428050134856417,0.3986655546288574
3,40,Explosive,0.9991273996509599,0.12
3,40,Flammable,0.9742582897033158,0.6351883080382237
3,40,Health Hazard,0.9558543550690147,0.5535499398315282
3,40,Irritant,0.7665000793273045,0.8400619430558575
3,40,Oxidizer,0.9987307631286689,0.3333333333333333
3,40,nan,0.8343645882912899,0.49885995439817593
1,41,Acute Toxic,0.9585721368368865,0.5969515724483889
1,41,Compressed Gas,0.999087754090233,0.5740740740740741
1,41,Corrosive,0.9609717402082301,0.8374896779521057
1,41,Environmental Hazard,0.9435597421913733,0.39652247667514845
1,41,Explosive,0.999008428358949,0.038461538461538464
1,41,Flammable,0.9733862171541894,0.6325301204819277
1,41,Health Hazard,0.9574020823004462,0.5554635761589404
1,41,Irritant,0.76932077342588,0.8424488690234322
1,41,Oxidizer,0.9986712940009915,0.27956989247311825
1,41,nan,0.837243430837878,0.503298432488047
2,41,Acute Toxic,0.9574409011581786,0.5876249039200615
2,41,Compressed Gas,0.9990679041726163,0.5688073394495413
2,41,Corrosive,0.9612684435982866,0.8419519300801165
2,41,Environmental Hazard,0.9439949230525146,0.38741865509761386
2,41,Explosive,0.9992860542598763,0.05263157894736842
2,41,Flammable,0.9753490401396161,0.6423021582733813
2,41,Health Hazard,0.9561716642868475,0.5529935275080906
2,41,Irritant,0.7703672854196414,0.8431688586095272
2,41,Oxidizer,0.9988100904331271,0.3181818181818182
2,41,nan,0.8365262573377756,0.5016022734143539
3,41,Acute Toxic,0.9609511343804538,0.6155047842218316
3,41,Compressed Gas,0.9992265587815327,0.5301204819277109
3,41,Corrosive,0.9613874345549738,0.8477597935726014
3,41,Environmental Hazard,0.9434396319213073,0.4025974025974026
3,41,Explosive,0.9991075678248453,0.0425531914893617
3,41,Flammable,0.9732270347453593,0.6235359732292247
3,41,Health Hazard,0.9565484689830239,0.5426841995408057
3,41,Irritant,0.7676701570680629,0.8411417723235474
3,41,Oxidizer,0.9985126130414088,0.27184466019417475
3,41,nan,0.8347810566396954,0.49438611397705895
1,42,Acute Toxic,0.9583936539414972,0.5957610789980732
1,42,Compressed Gas,0.999008428358949,0.5098039215686274
1,42,Corrosive,0.9607535944471988,0.8397960009714239
1,42,Environmental Hazard,0.944154685176004,0.3902122130792551
1,42,Explosive,0.9993653941497274,0.15789473684210525
1,42,Flammable,0.9737035200793257,0.6279461279461279
1,42,Health Hazard,0.957223599405057,0.5522109196595392
1,42,Irritant,0.7695984134853743,0.8423694779116466
1,42,Oxidizer,0.9988497768963808,0.43137254901960786
1,42,nan,0.8356767476450173,0.5073135925793792
2,42,Acute Toxic,0.9590671108995716,0.6050516647531573
2,42,Compressed Gas,0.9992860542598763,0.6727272727272727
2,42,Corrosive,0.960633825162621,0.8391018886277053
2,42,Environmental Hazard,0.94332064096462,0.40058724832214765
2,42,Explosive,0.9990282405203871,0.0392156862745098
2,42,Flammable,0.9744962716166905,0.6344513928368392
2,42,Health Hazard,0.9568657782008567,0.5490358697905867
2,42,Irritant,0.7709622402030779,0.8434522115136974
2,42,Oxidizer,0.9986117721719816,0.2708333333333333
2,42,nan,0.8379739806441378,0.5046082949308756
3,42,Acute Toxic,0.9586903062033952,0.5990375360923965
3,42,Compressed Gas,0.9991075678248453,0.4827586206896552
3,42,Corrosive,0.9605743296842774,0.8407561678949055
3,42,Environmental Hazard,0.9422100587022053,0.38210347752332485
3,42,Explosive,0.9990480723465016,0.1111111111111111
3,42,Flammable,0.9725924163096938,0.6221979223619464
3,42,Health Hazard,0.9553982230683802,0.5433502538071066
3,42,Irritant,0.7653894970648898,0.8396714823950343
3,42,Oxidizer,0.9986316039980961,0.20689655172413793
3,42,nan,0.833174678724417,0.4896250455041864
1,43,Acute Toxic,0.9597025285076847,0.6119174942704354
1,43,Compressed Gas,0.999067922657412,0.5252525252525253
1,43,Corrosive,0.960039662865642,0.8348225264365932
1,43,Environmental Hazard,0.9436390679226574,0.38881720430107525
1,43,Explosive,0.9990282597917699,0.07547169811320754
1,43,Flammable,0.9731482399603372,0.6207282913165266
1,43,Health Hazard,0.9558353991075855,0.5472657044114657
1,43,Irritant,0.7687654933068914,0.841743804120633
1,43,Oxidizer,0.9988497768963808,0.30952380952380953
1,43,nan,0.8358353991075855,0.49860690490611753
2,43,Acute Toxic,0.957996192289386,0.5915927497107597
2,43,Compressed Gas,0.9989092495636999,0.4954128440366973
2,43,Corrosive,0.9603165159447882,0.8421301775147929
2,43,Environmental Hazard,0.9436181183563382,0.40109542869180537
2,43,Explosive,0.9991472314770744,0.0851063829787234
2,43,Flammable,0.9723544343963192,0.6172432729269632
2,43,Health Hazard,0.957163255592575,0.5590036749693753
2,43,Irritant,0.7672933523718865,0.8404752841372559
2,43,Oxidizer,0.9987109313025544,0.4036697247706422
2,43,nan,0.836427098207203,0.5022329511164756
3,43,Acute Toxic,0.9599793749008408,0.6061670569867291
3,43,Compressed Gas,0.9990084086942725,0.40476190476190477
3,43,Corrosive,0.961466761859432,0.8420710395838413
3,43,Environmental Hazard,0.9433603046168492,0.39465875370919884
3,43,Explosive,0.9992463906076472,0.09523809523809523
3,43,Flammable,0.974694589877836,0.6264637002341921
3,43,Health Hazard,0.9571235919403459,0.5473199329983249
3,43,Irritant,0.7680469617642393,0.8418604651162791
3,43,Oxidizer,0.9985919403458671,0.297029702970297
3,43,nan,0.8333333333333334,0.4956793086893903
1,44,Acute Toxic,0.9598810114030739,0.6035665294924554
1,44,Compressed Gas,0.9989489340604859,0.3764705882352941
1,44,Corrosive,0.9613683688646505,0.8424203203365151
1,44,Environmental Hazard,0.9434804164600893,0.3804347826086957
1,44,Explosive,0.999087754090233,0.08
1,44,Flammable,0.97300941993059,0.6274295099917876
1,44,Health Hazard,0.9563113534952901,0.5550393859826298
1,44,Irritant,0.7667625185919683,0.8398883670274317
1,44,Oxidizer,0.9985919682697075,0.26804123711340205
1,44,nan,0.8367873078829945,0.5055275174236963
2,44,Acute Toxic,0.9595034110740916,0.610602593440122
2,44,Compressed Gas,0.9990679041726163,0.5523809523809524
2,44,Corrosive,0.9612882754244011,0.8420711974110032
2,44,Environmental Hazard,0.9437569411391401,0.40016920473773265
2,44,Explosive,0.9992662224337617,0.0975609756097561
2,44,Flammable,0.9741987942249722,0.6309219858156029
2,44,Health Hazard,0.9565088053307949,0.5384129656914334
2,44,Irritant,0.767967634459781,0.841763592101704
2,44,Oxidizer,0.9987902586070125,0.32967032967032966
2,44,nan,0.8341464382040298,0.4904648754036435
3,44,Acute Toxic,0.9574805648104078,0.5835275835275835
3,44,Compressed Gas,0.9990480723465016,0.5471698113207547
3,44,Corrosive,0.9608123115976519,0.8413106328300675
3,44,Environmental Hazard,0.9428050134856417,0.39437211255774884
3,44,Explosive,0.9991273996509599,0.08333333333333333
3,44,Flammable,0.974516103442805,0.6379261763877149
3,44,Health Hazard,0.9569252736792003,0.5549180327868852
3,44,Irritant,0.7686617483737903,0.8418498081590043
3,44,Oxidizer,0.9987109313025544,0.2857142857142857
3,44,nan,0.837081548468983,0.5043740573152338
1,45,Acute Toxic,0.959067922657412,0.6058059587471352
1,45,Compressed Gas,0.999107585523054,0.5161290322580645
1,45,Corrosive,0.9596430342092216,0.8371348539415766
1,45,Environmental Hazard,0.9440356965790778,0.3951993141877411
1,45,Explosive,0.9992265741199802,0.09302325581395349
1,45,Flammable,0.9742588001983143,0.6457423580786026
1,45,Health Hazard,0.957124442240952,0.5536746490503716
1,45,Irritant,0.7667228557263263,0.840594636347621
1,45,Oxidizer,0.9985126425384234,0.24242424242424243
1,45,nan,0.8330391670798215,0.49132982901335265
2,45,Acute Toxic,0.9589481199428843,0.5961763558330082
2,45,Compressed Gas,0.9989489132159289,0.5046728971962616
2,45,Corrosive,0.962478184991274,0.8479832878033103
2,45,Environmental Hazard,0.9433008091385054,0.4044990626952718
2,45,Explosive,0.9990282405203871,0.0392156862745098
2,45,Flammable,0.9734848484848485,0.6249649368863955
2,45,Health Hazard,0.9563303188957639,0.5520748576078113
2,45,Irritant,0.7667777248929082,0.8406504065040651
2,45,Oxidizer,0.9986316039980961,0.25806451612903225
2,45,nan,0.8337299698556243,0.48921652248080905
3,45,Acute Toxic,0.9589877835951134,0.6044376434583014
3,45,Compressed Gas,0.9989489132159289,0.4752475247524752
3,45,Corrosive,0.9610502935110264,0.8399869643148118
3,45,Environmental Hazard,0.9440345867047438,0.4003399915002125
3,45,Explosive,0.9991273996509599,0.043478260869565216
3,45,Flammable,0.9739806441377122,0.6232050545663412
3,45,Health Hazard,0.9578177058543551,0.5608094156514557
3,45,Irritant,0.7680072981120102,0.8412582098463877
3,45,Oxidizer,0.9986117721719816,0.16666666666666666
3,45,nan,0.8353958432492464,0.4997589199614272
1,46,Acute Toxic,0.9583341596430343,0.5930660468719736
1,46,Compressed Gas,0.9990480912245909,0.5102040816326531
1,46,Corrosive,0.9624590976698066,0.8484023384319692
1,46,Environmental Hazard,0.9449082796232028,0.39791937581274384
1,46,Explosive,0.9993257312840853,0.05555555555555555
1,46,Flammable,0.9746157659890927,0.632183908045977
1,46,Health Hazard,0.9576797223599405,0.5543024227234754
1,46,Irritant,0.7668815071888944,0.8409186255802309
1,46,Oxidizer,0.9987109568666336,0.3010752688172043
1,46,nan,0.835359444719881,0.49580954694522045
2,46,Acute Toxic,0.9587498016817388,0.597678916827853
2,46,Compressed Gas,0.9989092495636999,0.40860215053763443
2,46,Corrosive,0.9618435665556084,0.8451633671334299
2,46,Environmental Hazard,0.9442725686181184,0.40440864773208984
2,46,Explosive,0.9991075678248453,0.11764705882352941
2,46,Flammable,0.9724734253530065,0.6129392080312326
2,46,Health Hazard,0.9551999048072346,0.5347064881565396
2,46,Irritant,0.7676899888941774,0.8408942736064327
2,46,Oxidizer,0.9987109313025544,0.32989690721649484
2,46,nan,0.8358321434237664,0.5044894050041902
3,46,Acute Toxic,0.9596025702046644,0.6114819759679573
3,46,Compressed Gas,0.9991472314770744,0.5825242718446602
3,46,Corrosive,0.9601776931619863,0.8370658876987991
3,46,Environmental Hazard,0.9424480406155799,0.38905263157894737
3,46,Explosive,0.998988576868158,0.10526315789473684
3,46,Flammable,0.9734253530065048,0.629424778761062
3,46,Health Hazard,0.9558345232429002,0.5390188366797765
3,46,Irritant,0.7691773758527686,0.8420009502477431
3,46,Oxidizer,0.9986514358242107,0.34615384615384615
3,46,nan,0.8361891162938283,0.49884722727824293
1,47,Acute Toxic,0.9588497768963807,0.603629417382999
1,47,Compressed Gas,0.9990282597917699,0.449438202247191
1,47,Corrosive,0.9620228061477442,0.8467877430194416
1,47,Environmental Hazard,0.9436985622211205,0.3971119133574007
1,47,Explosive,0.999067922657412,0.11320754716981132
1,47,Flammable,0.9734655428854735,0.6289517470881864
1,47,Health Hazard,0.9565691621219633,0.5462080397845006
1,47,Irritant,0.76932077342588,0.8424958024156421
1,47,Oxidizer,0.9985523054040655,0.24742268041237114
1,47,nan,0.8356370847793753,0.49975857073877356
2,47,Acute Toxic,0.9597215611613518,0.6082931533269045
2,47,Compressed Gas,0.9991472314770744,0.5904761904761905
2,47,Corrosive,0.9619427256861812,0.8464185674269707
2,47,Environmental Hazard,0.9424083769633508,0.3904282115869018
2,47,Explosive,0.9992463906076472,0.09523809523809523
2,47,Flammable,0.9739608123115977,0.6387895460797799
2,47,Health Hazard,0.9565484689830239,0.5527658705858338
2,47,Irritant,0.7659646200222117,0.8396189233633683
2,47,Oxidizer,0.9989489132159289,0.3614457831325301
2,47,nan,0.8338886244645407,0.49838303988501614
3,47,Acute Toxic,0.959007615421228,0.6007340158392892
3,47,Compressed Gas,0.998988576868158,0.49504950495049505
3,47,Corrosive,0.9602966841186736,0.8365447419986937
3,47,Environmental Hazard,0.944946850706013,0.40531276778063413
3,47,Explosive,0.9991273996509599,0.08333333333333333
3,47,Flammable,0.973722830398223,0.6191434320206955
3,47,Health Hazard,0.9566872917658258,0.5495049504950495
3,47,Irritant,0.7678486435030938,0.8416995726726889
3,47,Oxidizer,0.9985126130414088,0.2857142857142857
3,47,nan,0.8365262573377756,0.4979596808575431
1,48,Acute Toxic,0.9594447198810114,0.6014422139933736
1,48,Compressed Gas,0.9991670798215171,0.6181818181818182
1,48,Corrosive,0.9616261774913237,0.8389244984600016
1,48,Environmental Hazard,0.9441150223103619,0.3852530541012216
1,48,Explosive,0.9989092711948439,0.03508771929824561
1,48,Flammable,0.9737431829449678,0.6266215454032713
1,48,Health Hazard,0.9573425880019831,0.5580439695911239
1,48,Irritant,0.765532969757065,0.8394595695566569
1,48,Oxidizer,0.9986911254338126,0.35294117647058826
1,48,nan,0.83262270699058,0.49339735894357745
2,48,Acute Toxic,0.9589084562906552,0.606831119544592
2,48,Compressed Gas,0.9988299222592416,0.40404040404040403
2,48,Corrosive,0.960851975249881,0.841902931283037
2,48,Environmental Hazard,0.943142154529589,0.3880469583778015
2,48,Explosive,0.9992860542598763,0.1
2,48,Flammable,0.9736038394415357,0.6289378310565933
2,48,Health Hazard,0.955973346025702,0.539227895392279
2,48,Irritant,0.7678486435030938,0.8417552112904534
2,48,Oxidizer,0.9987505949547835,0.29213483146067415
2,48,nan,0.8373393622084722,0.4963154016212233
3,48,Acute Toxic,0.9586704743772807,0.5969052224371373
3,48,Compressed Gas,0.9990679041726163,0.45977011494252873
3,48,Corrosive,0.9600785340314136,0.8406301955506295
3,48,Environmental Hazard,0.943142154529589,0.4005854066485469
3,48,Explosive,0.999206726955418,0.047619047619047616
3,48,Flammable,0.9740599714421704,0.6372712146422629
3,48,Health Hazard,0.9562509915913058,0.5477654776547766
3,48,Irritant,0.768364270982072,0.8414895638248785
3,48,Oxidizer,0.9987109313025544,0.3157894736842105
3,48,nan,0.83523718864033,0.5027531721331099
1,49,Acute Toxic,0.9598215171046108,0.6046057767369243
1,49,Compressed Gas,0.9990480912245909,0.45454545454545453
1,49,Corrosive,0.9621417947446703,0.8443792288253037
1,49,Environmental Hazard,0.9434010907288052,0.39814424293547024
1,49,Explosive,0.9993058998512643,0.05405405405405406
1,49,Flammable,0.9738026772434308,0.6256729951827713
1,49,Health Hazard,0.9570054536440258,0.5500207555002076
1,49,Irritant,0.7701140307387209,0.8429651304559863
1,49,Oxidizer,0.9987109568666336,0.3010752688172043
1,49,nan,0.8370054536440258,0.503773470989555
2,49,Acute Toxic,0.9583333333333334,0.5961945031712473
2,49,Compressed Gas,0.9991075678248453,0.5054945054945055
2,49,Corrosive,0.9609907980326828,0.8420460933108488
2,49,Environmental Hazard,0.9442725686181184,0.3975128644939966
2,49,Explosive,0.9989290813898144,0.06896551724137931
2,49,Flammable,0.9734451848326194,0.6342529363561868
2,49,Health Hazard,0.9570244328097731,0.5478823283955769
2,49,Irritant,0.7658456290655243,0.8395504640765352
2,49,Oxidizer,0.9985919403458671,0.3238095238095238
2,49,nan,0.8328573695065842,0.4929611358440621
3,49,Acute Toxic,0.9589282881167698,0.6043935052531041
3,49,Compressed Gas,0.9988894177375853,0.5
3,49,Corrosive,0.9613279390766302,0.8442492012779552
3,49,Environmental Hazard,0.9430628272251309,0.3879769771903645
3,49,Explosive,0.999206726955418,0.16666666666666666
3,49,Flammable,0.974297953355545,0.6345177664974619
3,49,Health Hazard,0.9558741868951293,0.5498685009103783
3,49,Irritant,0.7695343487228304,0.84219388655776
3,49,Oxidizer,0.9988100904331271,0.3877551020408163
3,49,nan,0.8366254164683484,0.5041531238714337
1,50,Acute Toxic,0.9595240456122955,0.5986234021632252
1,50,Compressed Gas,0.9990480912245909,0.45454545454545453
1,50,Corrosive,0.9616261774913237,0.843989357413529
1,50,Environmental Hazard,0.9421318790282598,0.38464782792070856
1,50,Explosive,0.9991670798215171,0.08695652173913043
1,50,Flammable,0.9740803173029251,0.640242224057253
1,50,Health Hazard,0.9564303420922161,0.5474768280123584
1,50,Irritant,0.7680118988596926,0.8415677989056829
1,50,Oxidizer,0.9987902825979177,0.35789473684210527
1,50,nan,0.8360535448686167,0.4969269153532526
2,50,Acute Toxic,0.9576193875932096,0.5864137797561447
2,50,Compressed Gas,0.9991670633031889,0.631578947368421
2,50,Corrosive,0.960415675075361,0.8409561752988047
2,50,Environmental Hazard,0.9435982865302237,0.38969957081545065
2,50,Explosive,0.9992860542598763,0.1
2,50,Flammable,0.9732666983975885,0.6221973094170403
2,50,Health Hazard,0.9565286371569094,0.5472945064023131
2,50,Irritant,0.7656473108043789,0.8400276164561589
2,50,Oxidizer,0.9986514358242107,0.24444444444444444
2,50,nan,0.8354355069014755,0.49599125364431484
3,50,Acute Toxic,0.958610978898937,0.6001149645525963
3,50,Compressed Gas,0.998988576868158,0.5233644859813084
3,50,Corrosive,0.9607329842931938,0.8382881411303496
3,50,Environmental Hazard,0.9448476915754402,0.4101802757158006
3,50,Explosive,0.9989489132159289,0.03636363636363636
3,50,Flammable,0.9734848484848485,0.6245436675091266
3,50,Health Hazard,0.9568459463747422,0.5579032913449817
3,50,Irritant,0.768760907504363,0.841670740318288
3,50,Oxidizer,0.9986316039980961,0.30303030303030304
